,Year,Illnesses,Hospitalizations,Fatalities,status,month,state,location,species,ingredient,serotype.Genotype,food
10167,2006,6,0,0,1,2,30,1,19,NA,9,NA
10168,2006,3,NA,NA,1,2,31,1,3,NA,4,NA
10169,2006,12,0,0,1,2,19,1,20,NA,NA,NA
10170,2006,40,1,0,1,2,19,14,3,NA,4,23
10171,2006,6,0,0,2,2,20,1,7,NA,NA,NA
10172,2006,3,1,0,1,2,20,1,NA,NA,NA,10
10173,2006,9,0,0,1,2,21,NA,19,NA,9,1430
10174,2006,741,NA,NA,2,3,27,14,6,NA,NA,406
10175,2006,26,0,0,2,3,43,5,19,NA,9,1962
10176,2006,6,0,0,2,3,1,1,22,NA,NA,1889
10177,2006,16,0,0,2,3,1,1,7,NA,NA,37
10178,2006,23,0,0,1,3,1,8,7,NA,NA,37
10179,2006,3,NA,NA,2,3,1,1,7,NA,NA,1963
10180,2006,3,1,0,1,3,1,1,3,134,11,68
10181,2006,2,0,0,1,3,1,1,3,NA,6,NA
10182,2006,6,NA,NA,2,3,1,NA,20,NA,NA,NA
10183,2006,18,0,0,1,3,1,54,7,NA,NA,258
10184,2006,2,NA,NA,2,3,1,NA,22,NA,NA,NA
10185,2006,30,0,0,2,3,1,10,20,NA,NA,NA
10186,2006,45,1,0,2,3,1,10,20,NA,NA,NA
10187,2006,4,0,0,1,3,1,1,3,NA,22,1964
10188,2006,5,3,0,1,3,1,3,32,NA,NA,1915
10189,2006,10,NA,NA,1,3,1,1,NA,NA,NA,NA
10190,2006,12,NA,NA,1,3,1,54,NA,NA,NA,NA
10191,2006,5,0,0,1,3,1,1,NA,NA,NA,NA
10192,2006,3,0,0,2,3,1,20,10,NA,NA,NA
10193,2006,6,0,0,2,3,1,1,7,NA,NA,NA
10194,2006,7,0,0,2,3,1,5,7,NA,NA,NA
10195,2006,4,4,0,1,3,1,NA,3,NA,113,1965
10196,2006,44,0,0,2,3,2,1,7,NA,NA,NA
10197,2006,18,1,0,1,3,2,1,7,NA,NA,NA
10198,2006,7,0,0,2,3,2,1,7,NA,NA,NA
10199,2006,20,0,0,1,3,2,15,3,NA,4,NA
10200,2006,8,3,0,1,3,3,3,12,6,NA,1966
10201,2006,4,NA,NA,1,3,3,1,NA,NA,NA,1074
10202,2006,2,NA,NA,2,3,3,1,7,NA,NA,428
10203,2006,3,NA,NA,2,3,3,1,6,NA,NA,364
10204,2006,2,NA,NA,2,3,3,1,7,NA,NA,742
10205,2006,8,0,0,1,3,3,1,19,NA,9,NA
10206,2006,4,0,0,1,3,3,1,NA,NA,NA,NA
10207,2006,15,0,0,2,3,32,3,108,36,NA,1967
10208,2006,4,0,0,2,3,32,1,6,NA,NA,1968
10209,2006,33,0,0,2,3,5,5,6,NA,NA,916
10210,2006,16,0,0,1,3,6,5,NA,NA,NA,1969
10211,2006,17,0,0,1,3,6,5,7,NA,NA,NA
10212,2006,3,0,0,1,3,6,1,NA,NA,NA,NA
10213,2006,6,0,0,1,3,6,1,NA,NA,NA,NA
10214,2006,13,1,0,2,3,6,1,7,NA,NA,1035
10215,2006,8,0,0,1,3,6,1,6,NA,NA,733
10216,2006,4,0,0,1,3,6,1,NA,NA,NA,NA
10217,2006,3,0,0,1,3,6,1,NA,NA,NA,NA
10218,2006,96,36,0,1,3,6,20,27,NA,114,1970
10219,2006,9,0,0,2,3,34,4,20,NA,NA,NA
10220,2006,13,0,0,1,3,34,7,NA,NA,NA,235
10221,2006,5,0,0,1,3,8,1,NA,13,NA,1107
10222,2006,7,0,0,1,3,10,1,NA,NA,NA,6
10223,2006,14,1,0,1,3,11,3,7,NA,NA,NA
10224,2006,7,0,0,1,3,11,1,7,NA,NA,NA
10225,2006,25,12,0,1,3,23,4,3,NA,11,168
10226,2006,6,NA,NA,1,3,41,NA,NA,NA,NA,NA
10227,2006,9,0,0,1,3,41,5,NA,NA,NA,NA
10228,2006,249,23,NA,1,3,41,1,19,NA,9,NA
10229,2006,3,0,0,1,3,25,NA,3,NA,56,NA
10230,2006,4,0,0,1,3,26,1,3,NA,2,1971
10231,2006,31,NA,NA,1,3,26,NA,NA,NA,NA,NA
10232,2006,3,0,0,1,3,13,1,NA,NA,NA,1507
10233,2006,18,0,0,1,3,13,1,NA,4,NA,64
10234,2006,45,1,0,1,3,13,1,7,21,NA,1972
10235,2006,6,4,0,1,3,13,9,24,94,15,29
10236,2006,10,0,0,1,3,14,5,NA,14,NA,321
10237,2006,13,NA,NA,1,3,14,20,10,NA,NA,NA
10238,2006,17,0,0,1,3,14,10,20,NA,NA,NA
10239,2006,5,NA,NA,1,3,14,NA,3,NA,91,NA
10240,2006,8,0,0,1,3,15,3,NA,NA,NA,899
10241,2006,3,NA,NA,2,3,15,3,28,NA,NA,1973
10242,2006,2,0,0,1,3,15,1,NA,NA,NA,NA
10243,2006,2,0,0,1,3,15,1,NA,NA,NA,NA
10244,2006,2,0,0,1,3,15,1,NA,NA,NA,65
10245,2006,2,0,0,1,3,16,1,20,NA,NA,117
10246,2006,3,0,0,1,3,17,20,20,NA,NA,NA
10247,2006,2,0,0,1,3,17,20,29,NA,NA,NA
10248,2006,3,0,0,1,3,30,1,NA,NA,NA,NA
10249,2006,80,0,0,1,3,30,1,19,NA,9,NA
10250,2006,25,0,0,1,3,30,11,19,NA,9,NA
10251,2006,17,0,0,1,3,30,78,NA,NA,NA,978
10252,2006,6,0,0,1,3,19,1,58,NA,NA,1974
10253,2006,7,0,0,1,3,20,1,NA,NA,NA,NA
10254,2006,6,NA,NA,2,3,20,1,20,NA,NA,151
10255,2006,23,0,0,1,3,49,54,NA,NA,NA,NA
10256,2006,7,0,0,1,3,21,1,19,NA,9,NA
10257,2006,12,1,0,1,4,43,5,19,NA,48,NA
10258,2006,4,NA,NA,2,4,43,NA,19,NA,9,NA
10259,2006,9,0,0,2,4,1,1,45,NA,NA,NA
10260,2006,3,0,0,1,4,1,1,7,NA,NA,142
10261,2006,4,0,0,2,4,1,1,22,NA,NA,NA
10262,2006,9,0,0,2,4,1,1,7,NA,NA,1975
10263,2006,2,2,0,1,4,1,1,2,NA,NA,1208
10264,2006,5,0,0,2,4,1,1,50,NA,NA,65
10265,2006,3,0,0,2,4,1,1,28,NA,NA,NA
10266,2006,8,0,0,2,4,1,7,22,NA,NA,NA
10267,2006,18,0,0,1,4,1,6,19,NA,9,37
10268,2006,56,0,0,1,4,1,6,19,NA,9,37
10269,2006,5,0,0,2,4,1,1,20,NA,NA,1164
10270,2006,9,0,0,2,4,1,40,20,NA,NA,409
10271,2006,5,0,0,2,4,1,1,45,NA,NA,NA
10272,2006,22,0,0,1,4,1,54,20,NA,NA,NA
10273,2006,11,0,0,2,4,1,1,20,NA,NA,NA
10274,2006,5,0,0,2,4,1,1,7,NA,NA,NA
10275,2006,21,NA,NA,1,4,1,NA,19,NA,9,546
10276,2006,11,0,0,2,4,1,8,45,NA,NA,1641
10277,2006,108,NA,0,2,4,1,NA,20,135,NA,1976
10278,2006,16,0,0,2,4,1,1,45,NA,NA,NA
10279,2006,22,5,0,1,4,1,1,3,NA,11,1977
10280,2006,14,0,0,2,4,1,86,22,NA,NA,356
10281,2006,8,2,0,1,4,1,NA,14,NA,NA,82
10282,2006,198,0,0,1,4,2,14,NA,59,NA,1401
10283,2006,1200,1,0,1,4,2,NA,7,NA,NA,NA
10284,2006,5,0,0,1,4,2,5,2,6,NA,28
10285,2006,6,0,0,1,4,2,5,7,NA,NA,NA
10286,2006,20,0,0,1,4,2,5,7,NA,NA,215
10287,2006,3,0,0,1,4,22,1,19,NA,9,NA
10288,2006,8,0,0,1,4,22,1,19,NA,9,15
10289,2006,2,NA,NA,2,4,3,1,9,NA,NA,742
10290,2006,2,NA,NA,1,4,3,1,2,NA,NA,28
10291,2006,5,NA,NA,2,4,3,1,7,NA,NA,336
10292,2006,3,NA,NA,2,4,3,1,7,NA,NA,167
10293,2006,228,NA,NA,1,4,3,7,19,NA,9,NA
10294,2006,15,NA,NA,1,4,3,3,NA,NA,NA,NA
10295,2006,3,0,0,1,4,3,3,NA,NA,NA,1978
10296,2006,4,0,0,1,4,3,1,NA,NA,NA,NA
10297,2006,9,0,0,1,4,3,1,NA,10,NA,24
10298,2006,2,0,0,1,4,3,1,109,NA,NA,1227
10299,2006,17,2,0,1,4,3,26,NA,NA,NA,NA
10300,2006,10,0,0,2,4,3,3,6,NA,NA,NA
10301,2006,15,NA,NA,1,4,3,1,NA,NA,NA,NA
10302,2006,3,1,0,1,4,32,1,NA,NA,NA,1979
10303,2006,4,0,0,2,4,32,1,8,NA,NA,1980
10304,2006,50,0,0,2,4,32,16,7,NA,NA,NA
10305,2006,4,0,0,1,4,5,3,2,6,NA,28
10306,2006,2,0,0,1,4,5,1,2,NA,NA,28
10307,2006,11,0,0,1,4,44,1,NA,NA,NA,1981
10308,2006,21,0,0,1,4,44,54,20,NA,NA,54
10309,2006,11,0,0,1,4,6,1,7,NA,NA,NA
10310,2006,39,0,0,1,4,6,62,NA,NA,NA,NA
10311,2006,5,0,0,1,4,6,1,NA,NA,NA,NA
10312,2006,20,0,0,2,4,6,26,7,NA,NA,NA
10313,2006,8,0,0,1,4,6,1,7,NA,NA,NA
10314,2006,23,0,0,2,4,6,1,7,NA,NA,82
10315,2006,14,0,0,1,4,6,1,NA,NA,NA,NA
10316,2006,13,6,0,1,4,34,1,3,NA,11,567
10317,2006,8,0,0,1,4,34,1,20,NA,NA,NA
10318,2006,16,0,0,1,4,8,54,NA,NA,NA,NA
10319,2006,4,2,0,1,4,8,3,3,NA,2,NA
10320,2006,24,0,0,1,4,9,54,7,NA,NA,NA
10321,2006,7,1,0,1,4,9,1,7,NA,NA,NA
10322,2006,108,5,0,1,4,10,1,19,NA,9,1982
10323,2006,70,0,0,1,4,10,1,19,NA,9,794
10324,2006,28,0,0,1,4,10,5,19,NA,9,NA
10325,2006,5,0,0,2,4,11,1,6,NA,NA,267
10326,2006,9,1,0,1,4,11,1,7,NA,NA,409
10327,2006,9,0,0,1,4,11,1,7,NA,NA,1322
10328,2006,11,0,0,2,4,11,1,7,NA,NA,283
10329,2006,3,2,0,1,4,11,3,3,4,4,1890
10330,2006,25,0,0,2,4,25,87,20,NA,NA,NA
10331,2006,160,0,0,2,4,26,54,7,NA,NA,NA
10332,2006,11,NA,NA,1,4,26,NA,NA,NA,NA,NA
10333,2006,2,0,0,1,4,13,1,2,6,NA,1702
10334,2006,12,0,0,1,4,13,1,NA,NA,NA,NA
10335,2006,15,0,0,1,4,13,1,NA,NA,NA,NA
10336,2006,14,0,0,1,4,13,1,NA,3,NA,1261
10337,2006,27,0,0,1,4,46,1,7,NA,NA,92
10338,2006,10,2,0,2,4,46,1,20,NA,NA,NA
10339,2006,7,1,0,1,4,15,3,NA,NA,NA,NA
10340,2006,6,NA,NA,1,4,15,3,3,NA,4,1894
10341,2006,8,0,0,1,4,15,1,NA,NA,NA,42
10342,2006,12,NA,NA,1,4,15,1,7,NA,NA,42
10343,2006,9,NA,0,1,4,15,9,7,NA,NA,1883
10344,2006,5,0,0,1,4,15,1,NA,NA,NA,NA
10345,2006,2,NA,NA,1,4,15,1,NA,NA,NA,1883
10346,2006,5,0,0,1,4,15,1,7,NA,NA,516
10347,2006,2,0,0,2,4,15,1,7,NA,NA,NA
10348,2006,2,0,0,1,4,15,7,NA,NA,NA,NA
10349,2006,15,1,0,1,4,15,1,7,NA,NA,NA
10350,2006,33,0,0,1,4,15,88,7,NA,NA,NA
10351,2006,3,NA,0,1,4,15,1,7,NA,NA,1090
10352,2006,7,5,0,1,4,15,3,24,NA,15,1501
10353,2006,7,0,0,1,4,16,5,3,4,99,406
10354,2006,15,0,0,2,4,16,1,20,NA,NA,NA
10355,2006,7,1,0,1,4,16,1,14,NA,NA,NA
10356,2006,7,0,0,1,4,17,1,2,NA,NA,147
10357,2006,6,0,0,1,4,17,1,NA,NA,NA,NA
10358,2006,2,2,0,1,4,17,3,3,NA,2,NA
10359,2006,36,0,0,1,4,17,36,7,NA,NA,1983
10360,2006,2,2,0,1,4,17,20,3,NA,4,NA
10361,2006,99,0,0,1,4,51,54,20,20,NA,1982
10362,2006,16,0,0,1,4,30,NA,19,NA,9,NA
10363,2006,70,1,0,1,4,30,5,19,NA,9,120
10364,2006,27,0,0,1,4,30,5,19,NA,9,NA
10365,2006,3,1,0,1,4,18,1,NA,NA,NA,NA
10366,2006,75,0,0,1,4,19,54,20,NA,NA,NA
10367,2006,36,0,0,1,4,19,3,8,7,NA,1984
10368,2006,76,NA,NA,2,4,20,4,20,NA,NA,1985
10369,2006,43,NA,NA,2,4,20,54,7,NA,NA,1340
10370,2006,25,2,0,1,4,21,5,19,NA,9,NA
10371,2006,29,0,0,1,4,21,NA,19,NA,9,NA
10372,2006,23,3,0,1,4,21,1,19,NA,9,NA
10373,2006,19,2,0,1,4,21,1,19,NA,9,NA
10374,2006,21,0,0,1,4,21,1,19,NA,9,NA
10375,2006,25,2,0,1,4,21,NA,19,NA,9,NA
10376,2006,20,0,0,1,4,21,1,19,NA,9,547
10377,2006,9,0,0,1,4,21,1,19,NA,9,138
10378,2006,14,0,0,1,5,43,1,NA,NA,NA,NA
10379,2006,9,2,0,1,5,43,1,13,NA,3,NA
10380,2006,4,0,0,2,5,1,1,20,NA,NA,423
10381,2006,14,1,0,1,5,1,54,NA,NA,NA,NA
10382,2006,9,0,0,2,5,1,1,7,NA,NA,NA
10383,2006,19,1,0,1,5,1,1,7,NA,NA,NA
10384,2006,24,NA,NA,1,5,1,3,3,NA,23,37
10385,2006,11,0,0,2,5,1,16,10,NA,NA,NA
10386,2006,22,0,0,1,5,1,3,8,NA,NA,8
10387,2006,27,0,0,1,5,1,1,20,NA,NA,283
10388,2006,11,NA,NA,1,5,1,1,NA,NA,NA,NA
10389,2006,7,NA,NA,2,5,1,1,20,NA,NA,NA
10390,2006,6,0,0,2,5,1,1,22,NA,NA,NA
10391,2006,6,NA,NA,2,5,1,1,7,NA,NA,NA
10392,2006,14,1,0,1,5,1,1,NA,NA,NA,NA
10393,2006,2,0,0,1,5,1,1,NA,NA,NA,345
10394,2006,3,0,0,2,5,1,1,22,NA,NA,12
10395,2006,15,0,0,2,5,1,20,45,136,NA,1986
10396,2006,4,0,0,1,5,1,1,NA,NA,NA,NA
10397,2006,1644,7,0,1,5,1,14,29,NA,NA,1701
10398,2006,19,0,0,1,5,2,1,7,NA,NA,NA
10399,2006,7,0,0,1,5,2,1,7,NA,NA,NA
10400,2006,26,0,0,1,5,2,1,7,45,NA,1987
10401,2006,5,0,0,1,5,2,NA,NA,NA,NA,NA
10402,2006,11,0,0,1,5,2,1,7,NA,NA,756
10403,2006,18,0,0,1,5,2,1,7,NA,NA,1988
10404,2006,22,6,0,1,5,2,1,3,NA,11,878
10405,2006,50,0,0,1,5,2,14,7,NA,NA,151
10406,2006,7,0,0,1,5,2,1,3,NA,31,1989
10407,2006,3,0,0,1,5,2,1,NA,NA,NA,NA
10408,2006,3,NA,NA,2,5,3,1,7,NA,NA,626
10409,2006,5,NA,NA,1,5,3,1,NA,NA,NA,109
10410,2006,2,NA,NA,2,5,3,1,7,NA,NA,437
10411,2006,3,NA,NA,2,5,3,1,7,NA,NA,1628
10412,2006,2,NA,NA,2,5,3,1,7,NA,NA,1454
10413,2006,3,NA,NA,1,5,3,1,NA,NA,NA,74
10414,2006,12,NA,NA,1,5,3,1,NA,NA,NA,NA
10415,2006,44,NA,NA,1,5,3,14,NA,NA,NA,NA
10416,2006,61,NA,NA,1,5,3,54,19,NA,9,NA
10417,2006,4,0,0,1,5,3,1,NA,NA,NA,NA
10418,2006,9,1,0,1,5,3,54,NA,NA,NA,NA
10419,2006,2,NA,NA,1,5,3,1,NA,NA,NA,1990
10420,2006,7,0,0,1,5,3,1,NA,NA,NA,1991
10421,2006,18,0,0,1,5,32,7,7,NA,NA,NA
10422,2006,47,0,0,1,5,32,7,19,NA,9,NA
10423,2006,4,0,0,1,5,32,1,NA,NA,NA,NA
10424,2006,4,0,0,2,5,32,1,8,10,NA,115
10425,2006,2,NA,NA,1,5,32,NA,NA,NA,NA,NA
10426,2006,46,0,0,1,5,5,21,8,NA,NA,282
10427,2006,17,0,0,1,5,5,1,20,NA,NA,NA
10428,2006,24,0,0,1,5,44,1,20,NA,NA,142
10429,2006,18,0,0,1,5,6,6,7,NA,NA,NA
10430,2006,5,0,0,1,5,6,1,NA,NA,NA,NA
10431,2006,14,0,0,1,5,6,3,7,NA,NA,NA
10432,2006,4,0,0,1,5,6,1,7,NA,NA,NA
10433,2006,11,3,0,1,5,6,1,3,NA,2,NA
10434,2006,5,0,0,1,5,6,1,NA,NA,NA,NA
10435,2006,199,39,0,1,5,7,4,3,NA,4,59
10436,2006,31,0,0,1,5,7,54,20,NA,NA,283
10437,2006,16,0,0,2,5,33,3,22,10,NA,282
10438,2006,37,0,0,1,5,33,1,NA,NA,NA,NA
10439,2006,3,1,0,1,5,34,1,NA,NA,NA,NA
10440,2006,14,NA,NA,1,5,37,20,NA,NA,NA,NA
10441,2006,14,1,0,1,5,37,NA,37,NA,NA,NA
10442,2006,28,NA,NA,1,5,9,NA,NA,NA,NA,NA
10443,2006,31,0,0,1,5,9,54,20,NA,NA,NA
10444,2006,19,0,0,1,5,9,1,20,NA,NA,NA
10445,2006,36,0,0,1,5,10,14,8,NA,NA,1992
10446,2006,23,NA,NA,1,5,10,3,19,NA,9,972
10447,2006,20,0,0,1,5,10,8,NA,NA,NA,NA
10448,2006,16,1,NA,1,5,10,1,NA,NA,NA,NA
10449,2006,23,NA,0,1,5,11,1,7,NA,NA,1993
10450,2006,8,0,0,1,5,11,13,7,NA,NA,1883
10451,2006,60,0,0,1,5,11,1,7,NA,NA,1982
10452,2006,2,0,0,1,5,11,1,2,NA,NA,393
10453,2006,4,NA,0,1,5,11,1,2,NA,NA,147
10454,2006,4,0,0,1,5,11,1,2,NA,NA,393
10455,2006,18,0,0,1,5,11,1,2,NA,NA,393
10456,2006,19,4,0,2,5,11,3,7,NA,NA,NA
10457,2006,10,0,0,1,5,11,5,NA,NA,NA,138
10458,2006,250,1,0,1,5,23,5,7,NA,NA,360
10459,2006,177,2,0,1,5,12,79,11,NA,NA,1074
10460,2006,14,0,0,1,5,26,1,20,NA,NA,NA
10461,2006,14,NA,NA,1,5,26,NA,20,NA,NA,NA
10462,2006,45,NA,0,1,5,26,1,7,NA,NA,151
10463,2006,23,0,0,1,5,13,1,NA,NA,NA,151
10464,2006,19,1,0,2,5,13,1,11,137,NA,1994
10465,2006,80,0,0,1,5,13,1,11,18,NA,245
10466,2006,6,0,0,1,5,13,NA,NA,30,NA,1995
10467,2006,9,0,0,1,5,13,1,3,NA,2,NA
10468,2006,3,2,0,1,5,13,9,24,NA,15,1996
10469,2006,22,1,0,1,5,14,1,20,NA,NA,1027
10470,2006,4,0,0,1,5,15,4,7,NA,NA,564
10471,2006,10,NA,NA,1,5,15,3,7,NA,NA,NA
10472,2006,15,1,0,1,5,15,1,7,NA,NA,NA
10473,2006,15,1,0,1,5,15,1,7,NA,NA,215
10474,2006,18,0,0,1,5,15,54,7,NA,NA,1997
10475,2006,2,0,0,1,5,15,1,NA,NA,NA,1107
10476,2006,6,0,0,1,5,15,1,7,NA,NA,NA
10477,2006,14,0,0,1,5,15,1,7,NA,NA,173
10478,2006,127,0,0,1,5,15,89,7,NA,NA,1998
10479,2006,53,1,0,2,5,15,5,45,NA,NA,1999
10480,2006,5,0,0,1,5,15,1,7,NA,NA,NA
10481,2006,3,0,0,1,5,15,5,NA,NA,NA,NA
10482,2006,6,0,0,1,5,42,4,19,NA,9,253
10483,2006,11,0,0,1,5,16,1,20,NA,NA,NA
10484,2006,4,2,0,1,5,16,1,24,NA,15,NA
10485,2006,5,0,0,1,5,16,1,7,NA,NA,NA
10486,2006,23,0,0,1,5,16,19,20,NA,NA,NA
10487,2006,9,0,0,1,5,16,1,3,NA,2,1641
10488,2006,37,0,0,1,5,16,1,20,NA,NA,NA
10489,2006,12,2,0,1,5,17,10,20,NA,NA,NA
10490,2006,9,1,0,1,5,17,5,NA,NA,NA,17
10491,2006,15,0,0,2,5,50,5,19,NA,9,NA
10492,2006,15,1,0,1,5,30,84,19,NA,9,NA
10493,2006,5,1,0,1,5,30,1,3,NA,115,NA
10494,2006,15,0,0,1,5,18,54,NA,NA,NA,NA
10495,2006,3,0,0,1,5,18,1,NA,NA,NA,NA
10496,2006,5,1,0,1,5,18,1,NA,NA,NA,NA
10497,2006,9,0,0,1,5,19,NA,29,NA,NA,382
10498,2006,10,NA,NA,1,5,20,1,29,20,NA,10
10499,2006,3,3,0,1,5,20,NA,32,NA,NA,1915
10500,2006,4,0,0,2,5,20,1,7,NA,NA,574
10501,2006,8,0,0,1,5,21,1,19,NA,9,NA
10502,2006,48,2,0,1,5,21,1,19,NA,9,1245
10503,2006,23,0,0,1,5,21,1,19,NA,9,NA
10504,2006,58,2,0,1,5,21,3,29,NA,NA,873
10505,2006,8,0,0,2,6,1,3,7,NA,NA,37
10506,2006,28,0,0,2,6,1,54,20,NA,NA,NA
10507,2006,9,0,0,1,6,1,9,NA,NA,NA,NA
10508,2006,11,0,0,1,6,1,1,NA,NA,NA,NA
10509,2006,6,NA,NA,2,6,1,54,45,NA,NA,815
10510,2006,2,0,0,2,6,1,1,26,NA,NA,NA
10511,2006,21,0,0,1,6,1,1,20,NA,NA,2000
10512,2006,57,0,0,2,6,1,1,20,36,NA,360
10513,2006,5,0,0,1,6,1,1,3,NA,4,NA
10514,2006,16,0,0,1,6,1,20,3,NA,2,NA
10515,2006,15,1,0,1,6,1,5,NA,NA,NA,NA
10516,2006,27,0,0,1,6,1,9,11,NA,NA,117
10517,2006,39,0,0,1,6,1,54,3,NA,4,2001
10518,2006,2,NA,NA,2,6,1,1,2,NA,NA,3
10519,2006,11,0,0,2,6,2,1,7,NA,NA,NA
10520,2006,22,0,0,2,6,2,1,7,NA,NA,2002
10521,2006,3,0,0,1,6,2,13,2,6,NA,28
10522,2006,9,0,0,1,6,2,3,7,NA,NA,NA
10523,2006,34,0,0,1,6,22,54,7,NA,9,332
10524,2006,8,1,0,1,6,53,1,NA,NA,NA,NA
10525,2006,2,NA,NA,1,6,3,1,NA,NA,NA,1330
10526,2006,2,NA,NA,2,6,3,1,107,NA,NA,15
10527,2006,10,NA,NA,1,6,3,54,NA,NA,NA,167
10528,2006,4,NA,NA,2,6,3,1,7,NA,NA,11
10529,2006,2,NA,NA,1,6,3,1,NA,NA,NA,574
10530,2006,2,NA,NA,2,6,3,1,110,NA,NA,37
10531,2006,2,NA,NA,2,6,3,1,9,NA,NA,2003
10532,2006,2,NA,NA,2,6,3,1,9,NA,NA,1432
10533,2006,4,NA,NA,1,6,3,1,NA,NA,NA,1312
10534,2006,2,NA,NA,1,6,3,1,NA,NA,NA,267
10535,2006,16,NA,NA,2,6,3,1,7,NA,NA,321
10536,2006,6,4,0,1,6,5,3,12,6,NA,833
10537,2006,2,0,0,1,6,5,3,2,6,NA,28
10538,2006,3,0,0,1,6,5,3,29,NA,NA,NA
10539,2006,25,0,0,1,6,6,NA,NA,NA,NA,NA
10540,2006,19,1,0,1,6,6,NA,NA,NA,NA,NA
10541,2006,6,0,0,1,6,6,1,NA,NA,NA,NA
10542,2006,2,2,0,1,6,6,1,24,NA,15,NA
10543,2006,8,0,0,1,6,34,1,NA,NA,NA,NA
10544,2006,4,0,0,1,6,34,1,NA,NA,NA,2004
10545,2006,6,0,0,1,6,8,1,NA,56,NA,462
10546,2006,24,0,0,1,6,8,18,19,NA,9,NA
10547,2006,18,4,0,1,6,8,1,3,NA,4,706
10548,2006,4,0,0,1,6,8,1,7,NA,9,NA
10549,2006,9,0,0,1,6,8,1,19,NA,9,410
10550,2006,2,NA,NA,1,6,10,1,NA,NA,NA,NA
10551,2006,72,3,0,1,6,10,1,19,NA,9,NA
10552,2006,21,2,0,1,6,10,1,3,NA,21,NA
10553,2006,17,0,0,1,6,10,1,19,NA,9,283
10554,2006,13,0,0,1,6,10,1,NA,NA,NA,NA
10555,2006,50,6,0,1,6,11,1,3,NA,4,1257
10556,2006,2,0,0,1,6,11,1,111,NA,NA,233
10557,2006,9,2,0,1,6,11,28,3,NA,102,NA
10558,2006,4,1,0,1,6,11,1,3,NA,4,NA
10559,2006,14,0,0,1,6,11,1,25,NA,NA,195
10560,2006,25,3,0,1,6,41,19,NA,NA,NA,NA
10561,2006,115,8,0,1,6,12,1,3,NA,23,443
10562,2006,41,7,0,1,6,12,33,3,NA,22,195
10563,2006,30,NA,NA,1,6,26,NA,NA,NA,NA,NA
10564,2006,4,1,0,1,6,26,6,3,NA,11,NA
10565,2006,11,3,NA,2,6,26,1,7,NA,NA,NA
10566,2006,2,0,0,2,6,13,1,8,4,NA,878
10567,2006,7,0,0,1,6,13,1,20,NA,NA,NA
10568,2006,15,1,NA,1,6,13,1,NA,NA,NA,2005
10569,2006,32,0,0,1,6,13,1,27,NA,116,2006
10570,2006,24,0,0,1,6,13,1,NA,NA,NA,2007
10571,2006,3,0,0,1,6,13,1,NA,NA,NA,151
10572,2006,12,5,0,1,6,13,26,3,NA,47,NA
10573,2006,3,0,0,1,6,13,1,NA,NA,NA,1473
10574,2006,20,1,0,1,6,13,1,25,NA,NA,NA
10575,2006,9,4,0,1,6,13,9,3,NA,4,NA
10576,2006,37,0,0,1,6,46,6,20,NA,NA,263
10577,2006,4,0,0,1,6,46,5,19,NA,9,NA
10578,2006,2,0,0,1,6,15,1,NA,NA,NA,NA
10579,2006,2,NA,0,1,6,15,1,NA,NA,NA,NA
10580,2006,29,1,0,1,6,15,1,7,NA,NA,88
10581,2006,38,1,0,1,6,15,78,7,NA,NA,82
10582,2006,3,0,0,1,6,15,1,NA,NA,NA,NA
10583,2006,14,1,0,1,6,15,4,7,NA,NA,NA
10584,2006,100,1,0,1,6,15,1,7,NA,NA,360
10585,2006,2,NA,NA,1,6,15,1,NA,NA,NA,12
10586,2006,4,NA,NA,2,6,15,3,6,NA,NA,1190
10587,2006,20,0,0,1,6,15,1,7,NA,NA,2008
10588,2006,113,1,0,1,6,15,1,7,NA,NA,1312
10589,2006,2,NA,NA,2,6,15,1,110,NA,NA,NA
10590,2006,5,NA,NA,1,6,15,3,7,NA,NA,NA
10591,2006,11,1,0,1,6,42,1,8,NA,NA,207
10592,2006,17,0,0,1,6,16,1,20,NA,NA,293
10593,2006,17,0,0,1,6,16,1,20,NA,NA,82
10594,2006,30,1,0,1,6,17,90,20,NA,NA,NA
10595,2006,47,1,0,1,6,17,11,3,NA,11,NA
10596,2006,37,8,0,1,6,17,10,7,NA,NA,6
10597,2006,22,1,0,1,6,51,78,20,NA,NA,NA
10598,2006,35,0,0,1,6,50,NA,19,NA,9,NA
10599,2006,49,1,0,1,6,18,NA,7,NA,NA,NA
10600,2006,16,1,0,1,6,18,15,NA,NA,NA,2009
10601,2006,3,0,0,1,6,20,1,NA,NA,NA,NA
10602,2006,5,0,0,1,6,20,1,NA,NA,NA,215
10603,2006,2,NA,NA,1,6,20,1,NA,NA,NA,94
10604,2006,38,NA,NA,2,6,20,1,20,NA,NA,NA
10605,2006,2,NA,NA,1,6,20,1,2,NA,NA,3
10606,2006,8,NA,NA,2,6,20,1,20,NA,NA,NA
10607,2006,5,1,NA,1,6,20,1,NA,NA,NA,185
10608,2006,4,NA,NA,1,6,20,1,2,NA,NA,3
10609,2006,77,NA,NA,1,6,20,21,20,NA,NA,2010
10610,2006,22,1,0,1,6,49,54,NA,NA,NA,NA
10611,2006,6,0,0,1,6,21,1,19,NA,9,NA
10612,2006,9,0,0,1,6,21,1,19,NA,9,NA
10613,2006,5,0,0,1,6,21,1,7,NA,9,NA
10614,2006,30,NA,NA,1,6,21,30,19,NA,9,NA
