"","Year","Month","State","Location","Food","Species","Ingredient","Serotype.Genotype","Illnesses","Hospitalizations","Fatalities","Status"
"10942",2006,10,14,1,37,29,6,9,7,0.9475281,0.02171672,1
"10943",2006,10,14,21,37,24,6,15,5,3,0,1
"10944",2006,10,14,3,37,3,6,2,42,13,0,1
"10945",2006,10,14,10,37,7,6,9,47,0.9475281,0.02171672,0
"10946",2006,10,14,10,37,7,6,9,39,4,0,1
"10947",2006,10,14,10,37,7,6,9,49,0.9475281,0,0
"10948",2006,10,46,1,37,19,6,9,26,1,0,1
"10949",2006,10,46,3,37,19,6,9,16,0,0,1
"10950",2006,10,15,26,101,7,6,9,15,0,0,1
"10951",2006,10,15,20,37,7,6,9,25,0.9475281,0.02171672,1
"10952",2006,10,15,1,110,7,6,9,2,0.9475281,0.02171672,1
"10953",2006,10,15,1,228,28,6,9,2,0,0,1
"10954",2006,10,15,1,574,7,6,9,5,0,0,1
"10955",2006,10,15,1,37,7,6,9,6,0.9475281,0.02171672,1
"10956",2006,10,15,1,215,7,6,9,14,0,0,1
"10957",2006,10,15,3,165,38,6,9,3,0.9475281,0.02171672,0
"10958",2006,10,42,1,37,19,6,9,14,0,0,1
"10959",2006,10,17,5,37,7,6,9,5,0,0,1
"10960",2006,10,17,1,37,7,6,9,3,0,0,1
"10961",2006,10,50,21,1800,3,6,19,100,3,0,1
"10962",2006,10,30,1,37,7,6,9,15,0,0,1
"10963",2006,10,18,3,741,7,6,9,41,0,0,1
"10964",2006,10,18,1,37,7,6,9,18,10,0,1
"10965",2006,10,20,1,37,20,6,9,5,0,0,0
"10966",2006,10,20,1,37,9,6,9,3,0,0,0
"10967",2006,10,20,1,37,7,6,9,16,0,0,1
"10968",2006,10,20,1,37,22,6,9,6,0,0,0
"10969",2006,10,20,1,574,7,6,9,8,0,0,0
"10970",2006,10,20,1,37,7,6,9,4,1,0,1
"10971",2006,10,20,1,117,7,6,9,10,0,0,1
"10972",2006,10,21,16,37,19,6,9,17,0,0,1
"10973",2006,10,21,1,37,19,6,9,19,0,0,1
"10974",2006,10,21,1,37,19,6,9,17,0,0,1
"10975",2006,11,43,1,37,7,6,9,4,0,0,0
"10976",2006,11,43,9,457,3,6,11,13,5,0,1
"10977",2006,11,1,1,397,9,26,9,5,0,0,0
"10978",2006,11,1,1,37,20,6,9,5,1,0,0
"10979",2006,11,1,1,423,19,6,9,11,0,0,1
"10980",2006,11,1,1,37,19,6,9,19,0,0,1
"10981",2006,11,1,1,2011,45,4,9,3,0,0,0
"10982",2006,11,1,1,2011,20,4,9,3,0,0,0
"10983",2006,11,1,1,6,20,6,9,8,0,0,1
"10984",2006,11,1,1,287,6,7,9,7,0,0,1
"10985",2006,11,1,54,37,7,6,9,113,2,0,1
"10986",2006,11,1,96,37,7,6,9,14,0.9475281,0.02171672,1
"10987",2006,11,1,1,37,45,6,9,6,1,0,0
"10988",2006,11,1,97,37,19,6,9,16,1,0,0
"10989",2006,11,1,3,2063,30,6,9,2,2,0,1
"10990",2006,11,1,1,1435,45,6,9,21,0,0,0
"10991",2006,11,1,1,37,7,6,9,2,0,0,1
"10992",2006,11,1,1,2064,112,6,9,2,2,0,0
"10993",2006,11,1,13,37,7,6,9,31,0,0,0
"10994",2006,11,1,13,37,20,6,9,34,1,0,1
"10995",2006,11,2,98,37,7,6,9,14,1,0,1
"10996",2006,11,2,1,37,7,6,9,4,0,0,0
"10997",2006,11,2,1,574,7,6,9,10,0,0,0
"10998",2006,11,2,9,37,20,6,9,12,0,0,1
"10999",2006,11,22,1,300,7,6,9,7,0,0,0
"11000",2006,11,22,20,37,3,6,2,7,0.9475281,0.02171672,1
"11001",2006,11,3,1,1064,7,6,9,3,0.9475281,0.02171672,1
"11002",2006,11,3,1,15,107,6,9,2,0.9475281,0.02171672,0
"11003",2006,11,3,1,195,7,6,9,2,0.9475281,0.02171672,1
"11004",2006,11,3,3,37,19,6,9,21,0.9475281,0.02171672,1
"11005",2006,11,3,1,410,8,6,9,2,1,0,0
"11006",2006,11,3,1,150,9,6,9,4,0,0,0
"11007",2006,11,5,3,833,12,6,9,3,0,0,1
"11008",2006,11,5,1,37,3,6,68,9,0.9475281,0.02171672,1
"11009",2006,11,44,1,804,24,6,15,4,0,0,1
"11010",2006,11,44,1,2065,7,141,9,16,0.9475281,0.02171672,1
"11011",2006,11,6,5,37,7,6,9,8,0,0,1
"11012",2006,11,6,1,37,7,6,9,7,1,0,1
"11013",2006,11,6,1,151,7,6,9,22,0.9475281,0.02171672,1
"11014",2006,11,6,1,37,7,6,9,14,1,0,1
"11015",2006,11,6,1,37,7,6,9,12,2,0,1
"11016",2006,11,6,1,37,7,6,9,7,0,0,1
"11017",2006,11,33,1,151,7,6,9,97,2,0,0
"11018",2006,11,34,5,37,3,6,31,12,4,0,1
"11019",2006,11,34,1,8,7,6,9,3,0,0,1
"11020",2006,11,34,1,37,7,6,9,5,0,0,1
"11021",2006,11,34,1,37,3,6,13,9,1,0,0
"11022",2006,11,37,20,37,19,6,9,18,3,0.02171672,1
"11023",2006,11,37,20,37,19,6,9,8,0,0.02171672,0
"11024",2006,11,37,1,37,7,6,9,9,0.9475281,0.02171672,1
"11025",2006,11,37,1,37,7,6,9,34,0.9475281,0.02171672,1
"11026",2006,11,8,5,411,7,6,9,41,0,0,1
"11027",2006,11,8,99,37,7,6,9,10,0,0,1
"11028",2006,11,8,1,253,19,6,9,20,4,0,1
"11029",2006,11,10,1,37,7,6,9,4,0,0,1
"11030",2006,11,10,5,1435,7,6,9,44,0,0,1
"11031",2006,11,10,5,37,7,6,9,39,0,0,1
"11032",2006,11,10,5,1435,7,6,9,51,3,0,1
"11033",2006,11,10,1,37,19,6,9,318,10,0,1
"11034",2006,11,11,1,138,7,6,9,8,0,0,1
"11035",2006,11,11,1,144,7,6,9,12,0,0,0
"11036",2006,11,11,1,37,7,6,9,16,0,0,1
"11037",2006,11,11,5,1164,7,6,9,14,0,0,1
"11038",2006,11,11,5,139,7,6,9,25,0,0,0
"11039",2006,11,11,1,1090,7,6,9,13,0,0,1
"11040",2006,11,11,1,37,7,6,9,2,0,0,1
"11041",2006,11,11,1,37,7,6,9,13,0,0,1
"11042",2006,11,11,1,1225,7,6,9,12,0,0,1
"11043",2006,11,11,1,37,7,6,9,4,0,0,1
"11044",2006,11,11,1,541,7,6,9,8,0,0,1
"11045",2006,11,12,1,142,24,6,15,77,55,0,1
"11046",2006,11,12,1,142,24,6,15,80,23,0,1
"11047",2006,11,25,16,37,7,6,9,5,3,0,0
"11048",2006,11,25,3,37,7,6,9,20,0,0,1
"11049",2006,11,25,5,2066,6,142,9,70,0,0,1
"11050",2006,11,13,1,2067,6,143,9,4,0,0,1
"11051",2006,11,13,1,28,2,6,9,2,2,0,1
"11052",2006,11,13,1,37,7,6,9,5,0,0,1
"11053",2006,11,13,78,37,7,6,9,44,0,0,1
"11054",2006,11,13,1,37,7,6,9,4,0,0,1
"11055",2006,11,13,54,2068,7,144,9,25,0,0,1
"11056",2006,11,13,1,37,20,6,9,766,27,0,1
"11057",2006,11,13,3,2069,6,6,9,38,0,0,1
"11058",2006,11,14,1,37,24,6,15,9,0.9475281,0.02171672,1
"11059",2006,11,14,3,37,7,6,9,6,0.9475281,0.02171672,1
"11060",2006,11,15,1,37,7,6,9,2,0.9475281,0.02171672,1
"11061",2006,11,15,1,37,7,6,9,28,0.9475281,0,1
"11062",2006,11,15,1,1040,7,6,9,4,0.9475281,0.02171672,1
"11063",2006,11,15,1,37,7,6,9,3,0,0,1
"11064",2006,11,15,1,37,7,6,9,4,2,0,1
"11065",2006,11,15,1,2070,7,6,9,12,1,0,1
"11066",2006,11,15,3,37,7,6,9,4,0.9475281,0,1
"11067",2006,11,15,3,37,7,6,9,2,0,0,1
"11068",2006,11,15,1,574,7,6,9,7,0,0,1
"11069",2006,11,15,1,37,7,6,9,2,0,0,0
"11070",2006,11,15,1,37,7,6,9,5,0.9475281,0,1
"11071",2006,11,15,1,37,7,6,9,9,0.9475281,0,1
"11072",2006,11,16,5,1074,20,6,9,13,0,0,1
"11073",2006,11,16,1,1035,24,6,15,3,1,0,1
"11074",2006,11,16,3,253,19,6,9,11,0,0,0
"11075",2006,11,17,1,37,20,6,9,7,0,0,1
"11076",2006,11,17,18,2071,7,6,9,33,0,0,0
"11077",2006,11,17,54,360,7,89,9,56,0.9475281,0,1
"11078",2006,11,17,1,37,7,6,9,15,0.9475281,0,1
"11079",2006,11,17,20,37,29,6,9,2,0,0,1
"11080",2006,11,38,1,37,20,6,9,18,0,0,0
"11081",2006,11,30,1,37,9,6,9,12,0,0,0
"11082",2006,11,30,1,147,2,6,9,5,0,0,1
"11083",2006,11,30,1,37,7,6,9,4,0,0,1
"11084",2006,11,30,1,1144,3,6,28,16,7,0,1
"11085",2006,11,30,19,8,19,6,9,11,3,0,1
"11086",2006,11,18,7,2072,3,6,23,77,2,0,1
"11087",2006,11,18,1,37,7,6,9,36,7,0,1
"11088",2006,11,19,20,37,3,6,28,43,8,0,1
"11089",2006,11,20,1,117,7,6,9,4,0,0,0
"11090",2006,11,20,1,2073,7,6,9,25,0,0,1
"11091",2006,11,49,22,1435,7,6,9,27,0,0,1
"11092",2006,11,21,1,37,19,6,9,32,1,0,1
"11093",2006,11,21,3,1435,42,6,2,2,2,0,1
"11094",2006,12,1,1,2074,20,6,9,15,0,0,0
"11095",2006,12,1,5,37,20,6,9,20,0,0,0
"11096",2006,12,1,1,37,19,6,9,27,0,0,1
"11097",2006,12,1,1,178,45,6,9,10,0,0,0
"11098",2006,12,1,1,2011,51,6,9,9,0,0,0
"11099",2006,12,1,1,2075,20,6,9,4,0,0,0
"11100",2006,12,1,16,609,20,6,9,8,0,0,0
"11101",2006,12,1,1,293,20,6,9,125,1,0,0
"11102",2006,12,1,1,37,7,6,9,3,0,0,1
"11103",2006,12,1,1,37,19,6,9,11,0,0,1
"11104",2006,12,1,1,42,45,6,9,11,0.9475281,0,0
"11105",2006,12,1,1,37,7,6,9,8,0,0,0
"11106",2006,12,1,78,37,7,6,9,23,0,0,1
"11107",2006,12,1,78,2076,3,6,2,19,3,0,1
"11108",2006,12,1,4,16,45,6,9,20,0,0,0
"11109",2006,12,1,1,37,20,6,9,15,0,0,1
"11110",2006,12,1,1,37,7,6,9,5,0,0,1
"11111",2006,12,1,1,37,28,6,9,5,0,0,0
"11112",2006,12,1,3,42,20,6,9,8,0,0,0
"11113",2006,12,1,6,2077,20,6,9,11,0,0.02171672,0
"11114",2006,12,2,54,37,7,6,9,56,1,0,1
"11115",2006,12,2,54,37,7,6,9,20,0,0,1
"11116",2006,12,2,1,37,7,6,9,5,0,0,1
"11117",2006,12,2,1,2078,20,6,9,7,0,0,0
"11118",2006,12,2,1,37,7,6,9,19,1,0,1
"11119",2006,12,22,1,37,19,6,9,9,0,0,1
"11120",2006,12,22,4,1058,19,6,9,11,0,0,1
"11121",2006,12,22,1,1973,19,6,9,7,0,0,1
"11122",2006,12,3,1,2079,7,6,9,3,0.9475281,0.02171672,0
"11123",2006,12,3,1,192,8,6,9,2,0.9475281,0.02171672,0
"11124",2006,12,3,1,2080,9,6,9,2,0.9475281,0.02171672,0
"11125",2006,12,3,1,587,7,6,9,2,0.9475281,0.02171672,1
"11126",2006,12,3,1,1064,7,6,9,7,0.9475281,0.02171672,1
"11127",2006,12,3,1,37,19,6,9,42,0.9475281,0.02171672,1
"11128",2006,12,3,8,37,7,6,9,10,1,0,0
"11129",2006,12,3,3,2081,9,6,9,10,0,0,1
"11130",2006,12,3,1,138,7,6,9,43,0,0,0
"11131",2006,12,3,1,37,7,6,9,6,0,0,1
"11132",2006,12,3,1,82,19,6,9,24,2,0,1
"11133",2006,12,3,1,1991,7,6,9,8,0,0,1
"11134",2006,12,3,1,393,2,6,9,3,0,0,1
"11135",2006,12,3,1,37,20,6,9,4,0,0,0
"11136",2006,12,3,1,282,3,6,9,7,3,0.02171672,1
"11137",2006,12,32,5,2082,6,145,9,86,0,0,0
"11138",2006,12,44,1,2083,19,6,9,8,0,0,1
"11139",2006,12,6,1,37,7,6,9,2,0,0,1
"11140",2006,12,6,1,37,7,6,9,46,1,0,1
"11141",2006,12,6,1,37,7,6,9,16,0,0,1
"11142",2006,12,6,1,37,7,6,9,18,0,0,1
"11143",2006,12,6,1,37,7,6,9,2,0,0,1
"11144",2006,12,6,1,789,7,6,9,22,0,0,0
"11145",2006,12,6,9,37,7,6,9,7,0.9475281,0.02171672,1
"11146",2006,12,6,1,37,7,6,9,12,1,0,1
"11147",2006,12,7,1,37,20,6,9,23,0.9475281,0,1
"11148",2006,12,7,1,37,20,6,9,15,1,0,1
"11149",2006,12,33,1,564,19,146,9,32,1,0,1
"11150",2006,12,33,3,37,3,6,99,20,2,0,1
"11151",2006,12,34,3,725,6,6,9,22,0,0,1
"11152",2006,12,34,1,37,7,6,9,5,0,0,1
"11153",2006,12,34,1,37,7,6,9,2,1,0,1
"11154",2006,12,34,1,37,7,6,9,2,0,0,1
"11155",2006,12,34,1,37,20,6,9,7,0,0,1
"11156",2006,12,34,3,37,20,6,9,6,0,0,0
"11157",2006,12,34,1,37,7,6,9,2,0,0,1
"11158",2006,12,36,5,37,7,6,9,5,2,0,1
"11159",2006,12,35,54,2084,6,6,9,24,0,0,1
"11160",2006,12,35,13,147,2,6,9,6,1,0,1
"11161",2006,12,37,1,37,7,6,9,8,4,0,1
"11162",2006,12,37,1,37,7,6,9,25,0.9475281,0.02171672,1
"11163",2006,12,37,1,37,7,6,9,48,0.9475281,0.02171672,1
"11164",2006,12,37,1,37,7,6,9,42,0.9475281,0.02171672,0
"11165",2006,12,37,10,37,7,6,9,10,0.9475281,0.02171672,1
"11166",2006,12,37,1,37,7,6,9,20,0.9475281,0.02171672,1
"11167",2006,12,8,1,2085,7,6,9,5,0,0,1
"11168",2006,12,8,1,37,7,6,9,23,0,0,1
"11169",2006,12,8,1,321,19,6,9,17,0,0,1
"11170",2006,12,8,1,37,20,6,9,7,0,0,0
"11171",2006,12,8,1,37,7,6,9,4,0,0,1
"11172",2006,12,8,1,71,7,6,9,4,0,0,1
"11173",2006,12,8,1,321,19,6,9,4,1,0,1
"11174",2006,12,8,8,37,19,6,9,13,0,0,1
"11175",2006,12,9,7,37,20,6,9,16,0,0,1
"11176",2006,12,9,1,37,3,6,71,29,0,0,1
"11177",2006,12,10,1,37,7,6,9,2,1,0,1
"11178",2006,12,10,1,37,7,6,9,12,0,0,1
"11179",2006,12,10,1,2086,19,6,9,61,1,0,1
"11180",2006,12,10,1,37,19,6,9,15,0,0,1
"11181",2006,12,11,1,144,7,6,9,120,0,0,1
"11182",2006,12,11,1,37,7,6,9,39,0,0,1
"11183",2006,12,11,1,37,7,6,9,4,0,0,1
"11184",2006,12,11,1,120,7,6,9,14,0,0,1
"11185",2006,12,11,1,37,7,6,9,3,0,0,1
"11186",2006,12,11,1,37,7,6,9,5,0,0,1
"11187",2006,12,11,1,37,7,6,9,6,1,0,1
"11188",2006,12,11,21,37,7,6,9,21,0,0,0
"11189",2006,12,11,1,37,7,6,9,2,0,0,1
"11190",2006,12,11,1,37,7,6,9,3,0,0,1
"11191",2006,12,40,1,37,7,6,9,14,0,0,1
"11192",2006,12,12,1,2087,28,6,9,11,1,0,1
"11193",2006,12,12,1,1398,30,6,9,2,0.9475281,0.02171672,1
"11194",2006,12,25,13,284,6,6,9,98,0,0,1
"11195",2006,12,25,26,37,19,6,9,17,0,0,1
"11196",2006,12,13,1,37,7,6,9,9,0,0,1
"11197",2006,12,13,1,37,3,6,2,4,4,0,1
"11198",2006,12,13,1,37,7,6,9,7,0,0,1
"11199",2006,12,13,3,840,6,94,9,12,0,0,1
"11200",2006,12,13,1,74,7,42,9,5,0,0,1
"11201",2006,12,13,1,37,7,6,9,8,0,0,0
"11202",2006,12,13,1,574,7,6,9,26,0,0,1
"11203",2006,12,15,3,37,7,6,9,20,0.9475281,0.02171672,1
"11204",2006,12,15,1,37,7,6,9,6,0,0,1
"11205",2006,12,15,1,37,7,6,9,14,0,0,1
"11206",2006,12,15,42,37,7,6,9,10,0,0,0
"11207",2006,12,15,1,37,7,6,9,2,0,0,1
"11208",2006,12,15,1,2088,7,6,9,11,2,0,1
"11209",2006,12,15,5,37,7,6,9,60,0,0,1
"11210",2006,12,15,1,37,7,6,9,2,0.9475281,0.02171672,1
"11211",2006,12,15,3,37,7,6,9,20,0.9475281,0.02171672,1
"11212",2006,12,15,1,37,7,6,9,5,0,0,1
"11213",2006,12,15,1,37,7,6,9,6,1,0,1
"11214",2006,12,15,91,37,7,6,9,12,0,0,1
"11215",2006,12,15,1,37,7,6,9,4,0,0,1
"11216",2006,12,15,1,462,7,6,9,6,0,0,1
"11217",2006,12,15,1,37,7,6,9,2,0.9475281,0.02171672,0
"11218",2006,12,15,1,37,7,6,9,7,0.9475281,0.02171672,1
"11219",2006,12,15,1,37,7,6,9,6,0,0,0
"11220",2006,12,15,3,37,3,6,13,2,1,0,0
"11221",2006,12,15,3,37,7,6,9,8,0.9475281,0.02171672,1
"11222",2006,12,42,4,787,6,6,9,53,0,0,1
"11223",2006,12,16,1,37,20,6,9,8,0,0,1
"11224",2006,12,16,1,37,20,6,9,3,0,0,0
"11225",2006,12,16,1,37,20,6,9,3,1,0,0
"11226",2006,12,16,20,37,20,6,9,5,0,0,0
"11227",2006,12,16,20,356,66,6,9,15,1,0,1
"11228",2006,12,16,5,609,20,6,9,16,1,0,0
"11229",2006,12,17,78,37,20,6,9,47,0,0,1
"11230",2006,12,17,1,376,7,6,9,13,0,0,1
"11231",2006,12,17,3,1727,3,6,2,10,2,0,1
"11232",2006,12,50,54,37,19,6,9,55,0,0,1
"11233",2006,12,30,1,37,19,6,9,3,0,0,1
"11234",2006,12,30,1,37,7,6,9,8,0,0,1
"11235",2006,12,30,54,37,7,6,9,25,0,0,1
"11236",2006,12,30,1,37,19,6,9,11,0,0,1
"11237",2006,12,18,12,37,24,6,15,21,2,0,1
"11238",2006,12,18,1,37,7,6,9,65,3,0.02171672,1
"11239",2006,12,18,54,37,7,6,9,7,0,0,1
"11240",2006,12,31,1,1124,3,6,4,7,0.9475281,0,1
"11241",2006,12,20,1,37,7,6,9,2,0,0,1
"11242",2006,12,20,1,37,7,6,9,3,0,0,1
"11243",2006,12,20,5,37,7,6,9,17,0.9475281,0.02171672,0
"11244",2006,12,20,1,263,7,6,9,46,0,0,0
"11245",2006,12,20,1,117,7,6,9,4,0,0,0
"11246",2006,12,20,3,37,7,6,9,8,0,0.02171672,0
"11247",2006,12,20,1,6,7,6,9,10,0,0,0
"11248",2006,12,20,1,37,7,6,9,21,0.9475281,0.02171672,0
"11249",2006,12,20,1,2089,7,6,9,18,0,0,0
"11250",2006,12,21,54,2090,29,6,9,23,0,0,1
"11251",2006,12,21,9,37,19,6,9,5,0,0,1
"11252",2006,12,21,1,253,19,6,9,19,0,0,1
"11253",2006,12,21,3,37,19,6,9,11,0,0,1
"11254",2006,12,21,5,37,19,6,9,66,0,0,1
"11255",2006,12,21,1,63,19,6,9,33,0.9475281,0,1
"11256",2006,12,21,1,2091,19,6,9,24,0.9475281,0,1
"11257",2006,12,52,100,2092,19,6,9,18,0,0,0
"11258",2006,12,52,91,37,19,6,9,50,1,0.02171672,0
"11259",2007,1,1,3,81,32,111,9,6,6,1,0
"11260",2007,1,1,6,37,19,6,9,125,1,0,1
"11261",2007,1,1,1,1236,7,35,9,7,0,0,1
"11262",2007,1,1,1,37,20,6,9,5,0,0,0
"11263",2007,1,1,3,37,3,6,4,10,4,0,1
"11264",2007,1,1,1,2093,50,147,9,8,0,0,0
"11265",2007,1,1,1,37,28,6,9,2,0,0,0
"11266",2007,1,1,1,207,45,6,9,9,0,0,0
"11267",2007,1,1,5,37,20,6,9,28,0,0,0
"11268",2007,1,1,1,37,20,6,9,2,0.9475281,0.02171672,0
"11269",2007,1,1,5,144,20,6,9,15,1,0,0
"11270",2007,1,1,1,2094,7,4,9,2,1,0,1
"11271",2007,1,1,1,150,45,6,9,3,1,0,0
"11272",2007,1,2,1,2095,20,6,9,13,0,0,0
"11273",2007,1,2,1,37,20,6,9,7,0,0,1
"11274",2007,1,2,99,2096,20,6,9,19,0,0,1
"11275",2007,1,2,1,37,7,6,9,13,0,0,0
"11276",2007,1,22,1,2097,19,6,9,11,0,0,1
"11277",2007,1,22,1,42,19,6,9,30,0,0,1
"11278",2007,1,3,1,569,7,6,9,33,0,0,1
"11279",2007,1,3,1,94,24,6,15,2,2,0,1
"11280",2007,1,3,1,89,9,6,9,2,0.9475281,0.02171672,0
"11281",2007,1,3,1,37,7,6,9,6,0,0,1
"11282",2007,1,3,1,161,7,6,9,5,0.9475281,0.02171672,1
"11283",2007,1,3,4,619,7,6,9,2,0.9475281,0.02171672,1
"11284",2007,1,3,26,2098,7,6,9,13,0,0,0
"11285",2007,1,3,21,1102,104,6,9,13,0.9475281,0.02171672,1
"11286",2007,1,3,1,37,7,6,9,54,0.9475281,0.02171672,1
"11287",2007,1,3,3,1872,67,6,9,3,0,0,0
"11288",2007,1,3,1,571,3,6,11,79,0.9475281,0.02171672,1
"11289",2007,1,32,1,1303,3,6,10,31,14,0,1
"11290",2007,1,5,1,37,7,6,9,35,0,0,1
"11291",2007,1,44,1,215,19,6,9,9,0.9475281,0.02171672,1
"11292",2007,1,6,1,37,20,6,9,7,0,0,0
"11293",2007,1,6,3,735,6,6,9,23,1,0,1
"11294",2007,1,6,1,37,7,6,9,6,1,0,1
"11295",2007,1,6,1,37,7,6,9,3,0,0,1
"11296",2007,1,6,1,37,7,6,9,3,0,0,1
"11297",2007,1,6,1,37,19,6,9,10,0,0,0
"11298",2007,1,6,1,37,7,6,9,19,1,0,1
"11299",2007,1,34,1,37,7,6,9,13,0,0,1
"11300",2007,1,34,1,37,7,6,9,10,0,0,1
"11301",2007,1,37,1,37,7,6,9,25,0,0,1
"11302",2007,1,37,1,37,7,6,9,23,2,0,1
"11303",2007,1,37,1,37,7,6,9,30,0,0,1
"11304",2007,1,37,1,37,7,6,9,29,0,0,1
"11305",2007,1,37,1,37,7,6,9,9,0,0,1
"11306",2007,1,37,1,37,7,6,9,25,0,0,1
"11307",2007,1,37,1,37,7,6,9,68,0,0,1
"11308",2007,1,37,1,37,7,6,9,17,3,0,1
"11309",2007,1,37,1,37,7,6,9,140,1,0,1
"11310",2007,1,37,1,37,7,6,9,34,0,0,1
"11311",2007,1,37,1,37,7,6,9,66,0.9475281,0.02171672,1
"11312",2007,1,37,1,37,7,6,9,28,4,0,1
"11313",2007,1,37,1,37,7,6,9,42,0,0,1
"11314",2007,1,37,1,37,7,6,9,36,0,0,1
"11315",2007,1,37,1,37,7,6,9,47,0,0,1
"11316",2007,1,37,1,37,7,6,9,19,0,0,1
"11317",2007,1,37,1,37,7,6,9,63,0,0,1
"11318",2007,1,37,1,37,7,6,9,28,0,0,1
"11319",2007,1,37,1,37,7,6,9,28,0,0,1
"11320",2007,1,37,1,37,7,6,9,70,0,0,0
"11321",2007,1,37,1,37,7,6,9,37,2,0,1
"11322",2007,1,37,1,37,7,6,9,50,0,0,0
"11323",2007,1,37,1,37,7,6,9,15,0,0,1
"11324",2007,1,37,1,37,7,6,9,21,0,0,1
"11325",2007,1,37,1,37,7,6,9,23,0,0,0
"11326",2007,1,37,1,37,7,6,9,54,0,0,1
"11327",2007,1,37,1,37,7,6,9,52,2,0,1
"11328",2007,1,37,1,37,7,6,9,28,4,0,1
"11329",2007,1,37,1,37,19,6,9,32,0,0,0
"11330",2007,1,8,1,37,7,6,9,10,0,0,1
"11331",2007,1,8,1,1868,7,6,9,3,0,0,1
"11332",2007,1,8,18,37,7,6,9,6,1,0,1
"11333",2007,1,10,1,147,2,6,9,2,0.9475281,0.02171672,1
"11334",2007,1,10,1,2099,6,6,9,8,0,0,1
"11335",2007,1,11,6,37,7,6,9,13,0,0,1
"11336",2007,1,11,1,284,6,6,9,11,0,0,1
"11337",2007,1,11,5,138,7,6,9,8,0,0,0
"11338",2007,1,11,1,37,7,6,9,10,0,0,1
"11339",2007,1,40,1,181,9,6,9,6,0,0,0
"11340",2007,1,12,3,539,3,2,2,81,9,0,1
"11341",2007,1,26,1,37,7,6,9,23,0.9475281,0.02171672,1
"11342",2007,1,13,1,282,7,10,9,39,0,0,1
"11343",2007,1,13,54,139,7,45,9,28,0,0,1
"11344",2007,1,13,1,37,7,6,9,3,0,0,1
"11345",2007,1,13,1,37,7,6,9,6,0,0,1
"11346",2007,1,13,1,120,7,20,9,12,0,0,1
"11347",2007,1,13,1,574,20,34,9,9,1,0,0
"11348",2007,1,14,1,92,20,6,9,15,0,0,1
"11349",2007,1,15,1,37,7,6,9,2,0,0,1
"11350",2007,1,15,78,37,19,6,9,15,0,0,1
"11351",2007,1,15,1,219,7,6,9,4,0,0,1
"11352",2007,1,15,1,37,7,6,9,2,0,0,1
"11353",2007,1,16,1,37,20,6,9,17,0,0,1
"11354",2007,1,16,14,507,6,4,9,132,0,0,0
"11355",2007,1,16,1,37,20,6,9,6,0,0,1
"11356",2007,1,16,16,37,20,6,9,16,0,0,1
"11357",2007,1,16,1,37,20,6,9,13,0,0,0
"11358",2007,1,16,1,37,20,6,9,52,1,0,1
"11359",2007,1,16,1,37,20,6,9,7,0,0,1
"11360",2007,1,16,9,37,19,6,9,12,0,0,1
"11361",2007,1,17,4,2100,7,6,51,8,0,0,0
"11362",2007,1,51,7,37,7,6,9,22,0,0,0
"11363",2007,1,50,1,8,6,6,9,4,0,0,1
"11364",2007,1,30,1,37,7,6,9,4,0,0,1
"11365",2007,1,30,1,37,19,6,9,4,0,0,1
"11366",2007,1,30,1,2101,3,6,11,16,4,0,1
"11367",2007,1,18,1,2102,7,6,9,7,0.9475281,0.02171672,1
"11368",2007,1,31,1,2103,29,148,9,62,4,0,1
"11369",2007,1,20,1,185,9,6,9,8,0,0,0
"11370",2007,1,20,1,37,3,6,9,5,0,0,0
"11371",2007,1,20,1,37,7,6,9,6,0,0,0
"11372",2007,1,20,1,1486,7,6,9,3,0.9475281,0.02171672,0
"11373",2007,1,20,1,2104,20,6,9,56,0,0,1
"11374",2007,1,20,1,151,7,6,9,4,0,0,0
"11375",2007,1,20,1,37,7,6,9,8,0,0,0
"11376",2007,1,21,3,37,19,6,9,101,0,0,1
"11377",2007,1,21,1,267,6,6,9,10,0,0,1
"11378",2007,1,21,1,37,19,6,9,5,0,0,1
"11379",2007,1,21,1,37,19,6,9,10,0,0,1
"11380",2007,2,27,5,2105,7,6,9,7,1,0,1
"11381",2007,2,39,3,37,3,6,4,18,1,0,1
"11382",2007,2,43,1,37,7,6,9,8,0,0,1
"11383",2007,2,43,1,899,6,6,9,100,0,0,1
"11384",2007,2,43,1,117,7,6,9,6,0,0,1
"11385",2007,2,1,1,37,19,6,9,27,0,0,1
"11386",2007,2,1,9,1961,3,6,10,24,3,0,1
"11387",2007,2,2,1,2106,20,6,9,15,0,0,0
"11388",2007,2,22,1,37,19,6,9,5,1,0,1
"11389",2007,2,3,1,37,20,6,9,7,0.9475281,0.02171672,0
"11390",2007,2,3,1,938,7,6,9,2,0.9475281,0.02171672,1
"11391",2007,2,3,1,64,7,6,9,2,0.9475281,0.02171672,1
"11392",2007,2,3,1,2107,8,6,9,2,0.9475281,0.02171672,0
"11393",2007,2,3,1,1065,7,6,9,2,0.9475281,0.02171672,1
"11394",2007,2,3,1,864,7,6,9,5,0.9475281,0.02171672,1
"11395",2007,2,3,1,1090,20,6,9,15,0,0,0
"11396",2007,2,3,3,8,19,6,9,16,0,0,1
"11397",2007,2,3,3,285,12,6,9,3,0,0,1
"11398",2007,2,3,1,37,9,6,9,3,0.9475281,0.02171672,0
"11399",2007,2,3,1,2108,9,6,9,15,0.9475281,0.02171672,0
