"","Illnesses","Hospitalizations","Fatalities","location","food","species","month","state","ingredient"
"13631",11,1,0,1,37,19,4,1,6
"13632",16,0,0,4,37,7,4,1,6
"13633",9,0,0,14,2395,9,4,1,6
"13634",2,0,0,1,37,7,4,1,6
"13635",2,0,0,1,1242,12,4,1,6
"13636",11,0,0,1,37,7,4,1,6
"13637",13,0,0,1,37,7,4,1,6
"13638",8,1,0,1,181,19,4,1,26
"13639",3,1,0,1,37,19,4,1,6
"13640",27,5,0,1,37,3,4,1,6
"13641",27,0,0,3,2396,19,4,2,6
"13642",7,0,0,53,564,7,4,2,4
"13643",34,0,0,53,37,18,4,22,6
"13644",3,0,0,1,2391,8,4,3,6
"13645",37,1,0,95,2397,3,4,3,193
"13646",13,0,0,3,2398,18,4,3,6
"13647",19,0,0,5,2399,18,4,3,6
"13648",9,0.905161734342739,0,1,37,7,4,3,6
"13649",9,0,0,1,3,2,4,5,6
"13650",7,0,0,1,2400,7,4,44,194
"13651",12,4,0,18,37,3,4,6,6
"13652",4,0,0,1,37,7,4,6,6
"13653",9,0,0,1,37,7,4,6,6
"13654",6,0,0,1,37,7,4,6,6
"13655",7,0,0,1,37,18,4,6,6
"13656",102,28,0,110,37,3,4,6,6
"13657",12,0,0,1,37,7,4,6,6
"13658",101,1,0,3,122,18,4,34,6
"13659",2,0,0,1,37,7,4,34,6
"13660",2,1,0,1,37,3,4,36,6
"13661",17,0,0,5,37,62,4,11,6
"13662",4,0,0,1,37,62,4,11,6
"13663",12,0,0,1,37,62,4,11,6
"13664",7,0,0,1,37,62,4,11,6
"13665",38,0,0,1,2401,7,4,11,6
"13666",63,1,0,1,37,7,4,40,6
"13667",12,9,0,26,473,3,4,12,195
"13668",44,7,0,3,2402,3,4,12,6
"13669",13,0.905161734342739,0.0187628865979381,1,1720,3,4,12,6
"13670",35,2,0,3,2199,3,4,12,34
"13671",3,0,0,1,37,3,4,25,6
"13672",11,0,0,1,37,62,4,26,6
"13673",17,1,0,3,2403,7,4,26,6
"13674",41,0,0,5,37,7,4,26,6
"13675",20,0,0,53,37,7,4,26,6
"13676",48,0,0,1,37,19,4,13,6
"13677",32,0,0,14,2404,6,4,13,6
"13678",7,0,0,1,37,7,4,13,6
"13679",65,8,0,1,2405,3,4,14,6
"13680",12,0,0,1,37,18,4,46,6
"13681",2,0,0,1,37,18,4,15,6
"13682",2,0,0,4,37,7,4,15,6
"13683",3,0,0,110,89,7,4,15,6
"13684",56,7,0,1,2406,3,4,15,6
"13685",12,0,0,3,37,18,4,16,6
"13686",73,3,0,1,2225,3,4,16,6
"13687",14,0,0,5,37,18,4,16,6
"13688",36,0,0,1,37,18,4,16,6
"13689",27,1,0,1,37,18,4,51,6
"13690",7,0,0,1,267,6,4,50,6
"13691",250,0,0,14,504,6,4,50,6
"13692",2,0,0,1,265,2,4,50,6
"13693",5,0,0,1,37,7,4,18,6
"13694",39,0,0,1,37,10,4,18,6
"13695",6,0,0,1,37,7,4,18,6
"13696",20,1,0,1,37,7,4,31,6
"13697",23,0,0,19,37,19,4,19,6
"13698",67,0,0,5,2407,8,4,19,6
"13699",16,0,0,1,1058,7,4,20,6
"13700",4,0,0,1,2346,6,4,20,6
"13701",4,0,0,113,37,62,4,20,6
"13702",67,2,0,5,37,18,4,20,6
"13703",33,1,0,53,2408,18,4,52,6
"13704",9,0,0,1,37,7,5,27,6
"13705",38,0,0,1,2409,7,5,39,6
"13706",4,0,0,1,37,7,5,43,6
"13707",4,0,0,1,37,18,5,43,6
"13708",2,0,0,1,37,7,5,43,6
"13709",3,0,0,1,37,7,5,43,6
"13710",17,0,0,1,37,7,5,43,6
"13711",9,0,0,1,37,7,5,43,6
"13712",5,0,0,1,475,9,5,1,6
"13713",6,0,0,1,37,19,5,1,6
"13714",9,0,0,1,37,19,5,1,6
"13715",43,0,0,5,885,6,5,1,6
"13716",5,0,0,1,37,19,5,1,6
"13717",9,0,0,53,2410,7,5,1,6
"13718",2,0.905161734342739,0.0187628865979381,18,2411,7,5,1,6
"13719",2,1,0,3,2411,25,5,1,6
"13720",4,0,0,1,37,19,5,1,6
"13721",9,0,0,5,870,7,5,1,6
"13722",13,3,0,1,2412,3,5,22,6
"13723",2,1,0,1,117,11,5,3,6
"13724",2,0,0,1,619,43,5,5,6
"13725",9,0,0,1,6,7,5,6,6
"13726",53,1,0,53,94,62,5,6,6
"13727",5,0,0,110,37,18,5,6,6
"13728",9,0,0,1,37,18,5,6,6
"13729",3,0,0,53,37,7,5,6,6
"13730",3,0,0,1,37,7,5,6,6
"13731",3,0,0,1,37,7,5,6,6
"13732",2,2,0,1,37,7,5,7,6
"13733",4,0,0,1,37,7,5,7,6
"13734",2,1,0,1,37,3,5,7,6
"13735",3,1,0,1,37,3,5,7,6
"13736",4,1,0,1,37,7,5,7,6
"13737",5,1,0,1,37,7,5,7,6
"13738",2,0,0,1,109,7,5,34,6
"13739",5,0,0,1,37,18,5,34,6
"13740",4,0,0,1,2413,18,5,34,6
"13741",4,0,0,1,37,26,5,8,6
"13742",2,1,0,1,2290,26,5,9,6
"13743",11,0,0,1,2290,26,5,10,162
"13744",5,2,0,3,37,10,5,10,6
"13745",3,0,0,1,825,8,5,10,6
"13746",24,0,0,1,2208,6,5,11,6
"13747",8,0,0,110,37,18,5,11,6
"13748",24,0,0,1,6,18,5,11,6
"13749",8,5,0,1,2186,22,5,11,6
"13750",13,0,0,61,37,62,5,11,6
"13751",3,1,0,1,37,3,5,11,6
"13752",23,0,0,1,37,7,5,40,6
"13753",58,0,0,3,115,7,5,40,6
"13754",9,0.905161734342739,0.0187628865979381,4,1426,22,5,12,6
"13755",64,0.905161734342739,0.0187628865979381,8,1897,3,5,12,6
"13756",9,0.905161734342739,0.0187628865979381,1,37,7,5,24,6
"13757",52,0.905161734342739,0,1,37,3,5,14,6
"13758",9,0,0,1,1951,18,5,15,6
"13759",3,0,0,1,37,7,5,15,6
"13760",2,0,0,1,37,7,5,15,6
"13761",3,1,0,1,37,3,5,15,6
"13762",3,0,0,1,1426,7,5,15,6
"13763",15,0,0,1,37,7,5,16,6
"13764",21,0,0,1,37,18,5,16,6
"13765",37,5,0,76,2414,3,5,17,17
"13766",4,0,0,1,37,26,5,17,6
"13767",10,0,0,1,300,26,5,17,6
"13768",5,0,0,1,37,7,5,30,6
"13769",6,0,0,1,37,7,5,18,6
"13770",3,1,0,1,37,3,5,31,6
"13771",4,0,0,1,37,19,5,19,6
"13772",5,1,0,1,37,21,5,19,6
"13773",3,0,0,3,37,26,5,19,6
"13774",4,0,0,1,396,7,5,20,6
"13775",4,0,0,1,37,62,5,20,6
"13776",4,0,0,1,37,7,5,20,6
"13777",13,0,0,5,1951,62,5,20,6
"13778",2,0,0,110,1654,2,5,20,6
"13779",137,0,0,1,37,18,5,21,6
"13780",11,0,0,1,37,18,5,21,6
"13781",9,0,0,5,37,6,5,21,6
"13782",10,0,0,3,65,6,5,21,6
"13783",3,2,0,1,2415,35,6,39,6
"13784",2,0,0,1,37,18,6,43,6
"13785",19,0,0,1,37,7,6,43,6
"13786",6,0,0,53,37,19,6,1,6
"13787",4,0,0,1,72,2,6,1,6
"13788",5,0,0,1,37,7,6,1,6
"13789",3,1,0,1,37,18,6,1,6
"13790",11,0,0,1,37,19,6,1,6
"13791",5,0,0,1,37,7,6,1,6
"13792",13,1,0,1,144,19,6,1,6
"13793",12,0,0,5,2416,62,6,2,196
"13794",50,0,0,11,2417,19,6,2,6
"13795",5,0,0,1,2418,7,6,22,6
"13796",20,0,0,1,2419,7,6,22,6
"13797",6,0,0,110,2420,62,6,3,6
"13798",2,0,0,1,135,2,6,3,181
"13799",2,0,0,1,70,64,6,3,6
"13800",6,0,0,3,282,3,6,3,10
"13801",5,0,0,1,37,7,6,3,6
"13802",5,0,0,5,604,2,6,32,6
"13803",13,1,0,13,436,6,6,32,6
"13804",14,1,0,1,37,15,6,32,6
"13805",32,0,0,1,2421,18,6,6,6
"13806",10,1,0,1,37,18,6,6,6
"13807",83,10,0,1,37,3,6,6,6
"13808",4,1,0,1,37,7,6,6,6
"13809",13,0,0,1,37,7,6,6,6
"13810",35,2,0,1,115,6,6,33,6
"13811",4,0,0,1,43,3,6,33,6
"13812",11,0,0,3,359,8,6,10,6
"13813",8,6,0,1,37,3,6,10,6
"13814",4,0,0,1,37,62,6,11,6
"13815",28,1,0,53,37,62,6,11,6
"13816",8,0,0,1,37,18,6,11,6
"13817",4,0,0,1,37,62,6,11,6
"13818",7,0,0,19,37,3,6,11,6
"13819",3,0,0,1,37,7,6,11,6
"13820",15,0,0,53,1930,62,6,11,6
"13821",2,0,0,1,117,11,6,11,6
"13822",7,0,0,1,1270,3,6,11,6
"13823",25,7,0,1,37,3,6,40,6
"13824",10,0.905161734342739,0.0187628865979381,3,2422,22,6,12,6
"13825",3,0.905161734342739,0.0187628865979381,1,1426,22,6,12,6
"13826",34,32,4,3,1090,34,6,12,6
"13827",6,3,0,1,37,3,6,29,6
"13828",8,4,0,1,37,3,6,29,6
"13829",9,1,0,1,2423,3,6,13,6
"13830",3,0,0,1,37,7,6,13,6
"13831",4,0,0,1,37,7,6,13,6
"13832",3,1,1,1,37,22,6,13,6
"13833",28,0.905161734342739,0,1,37,3,6,14,6
"13834",64,1,0,3,1580,3,6,15,6
"13835",3,0,0,1,37,7,6,15,6
"13836",95,0,0,53,37,18,6,15,6
"13837",6,0,0,1,37,7,6,16,6
"13838",4,4,0,20,37,22,6,16,6
"13839",6,0,0,3,2424,29,6,17,159
"13840",6,0,0,1,2425,9,6,17,187
"13841",10,0,0,1,37,3,6,17,6
"13842",3,1,0,1,2426,30,6,17,6
"13843",4,0,0,1,37,7,6,51,6
"13844",20,0,0,1,37,7,6,50,6
"13845",54,0,0,11,2346,6,6,30,7
"13846",7,0,0,1,37,7,6,18,6
"13847",5,0,0,1,37,7,6,31,6
"13848",4,0,0,1,37,22,6,31,6
"13849",4,2,0,3,1086,36,6,20,6
"13850",2,1,0,1,135,34,6,20,6
"13851",9,1,0,21,37,3,6,20,6
"13852",4,0,0,1,2297,7,6,20,6
"13853",7,0,0,1,37,7,6,21,6
"13854",2,0,0,1,37,7,7,43,6
"13855",4,0,0,1,37,18,7,43,6
"13856",16,5,0,110,892,22,7,43,6
"13857",10,0,0,1,37,7,7,1,6
"13858",9,2,0,3,37,3,7,1,6
"13859",8,0,0,1,117,7,7,1,6
"13860",15,0,0,26,37,7,7,1,6
"13861",4,0,0,1,37,19,7,1,6
"13862",18,0,0,1,2427,19,7,1,6
"13863",40,2,0,86,37,15,7,1,6
"13864",2,0,0,1,37,19,7,1,6
"13865",29,4,0,1,2428,3,7,2,2
"13866",2,0,0,1,43,3,7,2,2
"13867",17,0,0,11,37,3,7,22,6
"13868",3,0,0,1,2429,9,7,3,6
"13869",20,0,0,5,1032,7,7,3,6
"13870",89,2,0,53,37,18,7,6,6
"13871",16,0,0,53,2430,7,7,6,6
"13872",6,5,0,4,2431,3,7,6,6
"13873",15,0,0,53,37,7,7,6,6
"13874",4,1,0,1,37,7,7,7,6
"13875",20,6,0,1,37,7,7,7,6
"13876",5,1,0,16,37,3,7,33,6
"13877",3,1,0,1,37,7,7,36,6
"13878",3,0.905161734342739,0,1,37,3,7,36,6
"13879",16,0,0,1,37,7,7,36,6
"13880",33,0,0,1,37,7,7,37,6
"13881",21,0,0,1,37,7,7,8,6
"13882",13,0,0,1,37,7,7,8,6
"13883",8,0,0,1,37,7,7,8,6
"13884",7,0,0,1,37,3,7,9,6
"13885",17,11,0,18,936,3,7,10,6
"13886",11,4,0,20,2432,22,7,11,6
"13887",6,1,0,1,2330,3,7,11,6
"13888",30,8,0.0187628865979381,119,1897,3,7,12,146
"13889",24,0.905161734342739,0.0187628865979381,1,1897,3,7,12,6
"13890",41,5,0,1,308,3,7,12,6
"13891",3,0.905161734342739,0.0187628865979381,1,37,7,7,24,6
"13892",5,2,0,3,37,3,7,26,6
"13893",5,3,0,1,37,3,7,29,6
"13894",3,0,0,1,37,7,7,13,6
"13895",15,2,0,1,308,3,7,13,6
"13896",6,1,0,1,37,7,7,13,6
"13897",7,0.905161734342739,0,1,37,3,7,14,6
"13898",12,0.905161734342739,0,1,37,3,7,14,6
"13899",8,0,0,3,37,7,7,46,6
"13900",21,1,0,1,513,3,7,17,4
"13901",71,0,0,1,139,18,7,30,6
"13902",22,0,0,1,260,9,7,30,187
"13903",3,1,0,1,37,7,7,18,6
"13904",3,0,0,1,37,7,7,18,6
"13905",3,1,0,1,37,7,7,31,6
"13906",4,2,0,1,37,7,7,31,6
"13907",5,1,0,1,1058,11,7,20,6
"13908",9,0,0,1,2208,6,7,20,6
"13909",45,0,0,5,37,7,7,21,6
"13910",9,1,0,3,37,3,7,21,6
"13911",21,1,0,1,37,7,7,21,6
"13912",16,0,0,3,37,7,7,21,6
"13913",7,2,0,1,128,3,8,39,2
"13914",2,0,0,1,37,7,8,43,6
"13915",2,0,0,1,37,3,8,43,6
"13916",32,4,0,1,37,3,8,1,6
"13917",8,0,0,44,2433,19,8,1,6
"13918",9,2,0,1,37,3,8,1,6
"13919",3,0,0,1,37,7,8,1,6
"13920",5,0,0,1,37,7,8,1,6
"13921",20,0,0,1,115,3,8,1,10
"13922",10,0,0,1,37,7,8,1,6
"13923",4,0,0,1,37,7,8,2,6
"13924",13,0,0,1,37,7,8,2,6
"13925",13,2,0,1,2434,7,8,2,6
"13926",6,0,0,1,37,7,8,22,6
"13927",15,0,0,1,1574,15,8,3,6
"13928",19,0,0,14,2435,26,8,3,6
"13929",10,0,0,4,2436,3,8,32,6
"13930",74,7,0,1,2437,3,8,32,6
"13931",6,0,0,53,37,7,8,6,6
"13932",7,1,0,1,2068,18,8,6,197
"13933",4,0,0,1,37,7,8,6,6
"13934",4,1,0,9,37,3,8,6,6
"13935",28,1,0,3,2438,3,8,6,6
"13936",3,1,0,1,37,3,8,6,6
"13937",48,0,0,1,37,7,8,33,6
"13938",28,2,0,3,1426,6,8,34,6
"13939",2,0,0,1,37,7,8,34,6
"13940",2,1,0,1,37,7,8,34,6
"13941",3,0,0,1,37,3,8,37,6
"13942",3,1,0,1,37,22,8,37,6
"13943",7,0,0,3,1930,7,8,8,6
"13944",7,0,0,18,37,7,8,8,6
"13945",155,0,0,5,8,7,8,9,6
"13946",16,0,0,110,2439,18,8,11,6
"13947",8,0,0,1,2440,7,8,11,6
"13948",5,0,0,5,37,7,8,11,6
"13949",3,0,0,19,37,26,8,11,6
"13950",21,0,0,53,6,18,8,11,6
"13951",7,1,0,5,37,3,8,11,6
"13952",2,0,0,1,117,11,8,11,6
"13953",28,1,0,1,37,3,8,23,6
"13954",8,5,0,3,1426,22,8,12,6
"13955",2,0,0,1,265,2,8,26,6
"13956",17,0,0,1,37,7,8,26,6
"13957",6,2,0,3,2441,12,8,13,198
"13958",2,0,0,1,2441,12,8,13,198
"13959",4,0,0,3,212,2,8,13,6
"13960",25,0,0,5,2442,6,8,13,10
"13961",17,2,0,1,37,3,8,13,6
"13962",4,1,0,3,208,12,8,13,198
"13963",6,0,0,1,37,18,8,15,6
"13964",5,5,0,3,1676,14,8,15,6
"13965",33,0,0,5,37,18,8,16,6
"13966",26,0,0,110,37,18,8,16,6
"13967",3,0,0,1,37,62,8,17,6
"13968",29,9,0,3,2443,7,8,55,6
"13969",4,0,0,1,37,7,8,55,6
"13970",16,2,0,5,8,3,8,51,6
"13971",5,0,0,1,37,7,8,18,6
"13972",17,0,0,1,267,7,8,18,6
"13973",10,0,0,1,37,7,8,18,6
"13974",70,0,0,1,37,7,8,31,6
"13975",6,0,0,1,2290,26,8,47,6
"13976",5,0,0,3,37,3,8,19,6
"13977",4,0,0,1,117,11,8,20,6
"13978",10,2,0,1,1815,9,8,49,6
"13979",4,0,0,1,37,6,8,21,6
"13980",24,8,0,1,347,3,8,21,6
"13981",4,0,0,1,37,7,9,43,6
"13982",3,0,0,1,37,7,9,43,6
"13983",26,2,0,53,2444,19,9,1,6
"13984",39,0.905161734342739,0,1,37,19,9,1,6
"13985",10,0,0,1,37,18,9,22,6
"13986",3,2,0,1,1727,3,9,22,6
"13987",3,0,0,1,11,62,9,3,6
"13988",6,0,0,1,37,2,9,5,6
"13989",6,3,0,21,37,22,9,44,6
"13990",2,0,0,1,37,3,9,6,6
"13991",4,0,0,1,37,7,9,7,6
"13992",3,0,0,1,37,7,9,7,6
"13993",3,0,0,1,523,7,9,34,6
"13994",12,0,0,5,37,7,9,36,6
"13995",8,0,0,1,37,7,9,8,6
"13996",18,0,0,1,37,7,9,9,6
"13997",50,0,0,14,2179,7,9,10,6
"13998",18,0,0,5,1085,6,9,11,6
"13999",4,0,0,1,37,7,9,11,6
"14000",9,0,0,1,267,7,9,26,6
"14001",22,0,0,5,2332,6,9,13,7
"14002",27,0,0,1,2445,6,9,13,199
"14003",13,1,0,5,2446,3,9,13,6
"14004",68,2,0,53,952,26,9,13,15
"14005",3,1,0,1,1727,3,9,13,6
"14006",8,2,0,20,37,3,9,13,6
"14007",4,0,0,1,37,3,9,14,6
"14008",8,0,0,3,37,18,9,46,6
"14009",3,0,0,21,1342,7,9,15,6
"14010",5,0,0,18,37,7,9,15,6
"14011",2,0,0,110,15,7,9,15,6
"14012",3,0,0,1,1386,7,9,15,6
"14013",7,0,0,1,37,7,9,15,6
"14014",14,0,0,7,37,3,9,42,6
"14015",10,0,0,21,37,7,9,42,6
"14016",8,0,0,53,37,18,9,16,6
"14017",4,0,0,110,37,62,9,16,6
"14018",3,0,0,1,37,62,9,17,6
"14019",5,0,0,1,37,62,9,51,6
"14020",7,0,0,1,2290,26,9,50,6
"14021",3,1,0,3,37,3,9,30,6
"14022",3,1,0,1,37,7,9,18,6
"14023",3,0,0,1,37,3,9,31,6
"14024",7,0,0,5,8,7,9,19,6
"14025",25,0.905161734342739,0,5,37,19,9,19,6
"14026",30,0,0,53,1951,62,9,20,6
"14027",22,0,0,5,365,6,9,20,6
"14028",13,4,0,20,37,3,9,20,6
"14029",3,0,0,1,37,18,9,21,6
"14030",7,0,0,1,37,7,10,43,6
"14031",2,1,0,1,37,7,10,43,6
"14032",5,2,0,1,37,3,10,28,6
"14033",4,0,0,110,37,7,10,1,6
"14034",4,1,0,1,37,7,10,1,6
"14035",21,1,0,3,300,3,10,1,6
"14036",6,0,0,1,2447,6,10,1,6
"14037",13,0,0,1,37,7,10,2,6
"14038",12,0,0,5,2448,19,10,2,200
"14039",9,0,0,1,37,18,10,2,6
"14040",32,1,0,10,37,19,10,2,6
"14041",21,4,1,10,37,19,10,2,6
"14042",8,0,0,1,1270,18,10,22,6
"14043",9,0,0,3,37,18,10,22,6
"14044",6,0,0,3,282,3,10,22,6
"14045",7,0,0,1,37,62,10,3,6
"14046",4,0,0,1,1394,53,10,3,2
"14047",2,0,0,3,2449,25,10,3,6
"14048",2,0,0,1,37,9,10,3,6
"14049",103,0,0,14,260,9,10,3,187
"14050",3,3,0,3,2450,22,10,44,6
"14051",7,0,0,3,37,7,10,6,6
"14052",41,0,0,11,37,7,10,6,6
"14053",6,0,0,110,37,18,10,6,6
"14054",22,0,0,5,37,7,10,6,6
"14055",3,0,0,1,37,7,10,7,6
"14056",6,6,0,3,273,3,10,33,10
"14057",4,0,0,1,37,3,10,33,6
"14058",123,0,0,7,37,7,10,34,6
"14059",16,0,0,1,37,7,10,37,6
"14060",28,0,0,53,37,7,10,8,6
"14061",13,0,0,5,37,18,10,8,6
"14062",7,4,0,1,694,22,10,8,6
"14063",3,0,0,1,37,26,10,9,6
"14064",29,0,0,1,2451,18,10,11,6
"14065",6,0,0,1,94,18,10,11,6
"14066",7,0,0,116,37,62,10,11,6
"14067",14,0,0,1,1485,62,10,11,6
"14068",38,15,0,4,2452,22,10,12,201
"14069",11,0.905161734342739,0.0187628865979381,1,37,7,10,24,6
"14070",17,0,0,3,2453,18,10,13,6
"14071",33,0,0,1,37,3,10,15,6
"14072",3,0,0,1,37,7,10,15,6
"14073",31,0,0,1,37,18,10,42,6
"14074",14,0,0,3,2454,18,10,16,6
"14075",12,0,0,59,2336,7,10,16,6
"14076",4,1,0,3,2290,26,10,17,6
"14077",7,0,0,1,531,62,10,17,6
"14078",46,0,0,3,2070,7,10,55,6
"14079",23,0,0,1,2070,7,10,55,6
"14080",2,0,0,110,37,7,10,51,6
"14081",5,0,0,1,2455,3,10,38,6
"14082",7,0,0,6,37,62,10,20,6
"14083",44,0,0,53,1951,18,10,21,6
"14084",25,0,0,5,37,18,10,21,6
"14085",23,0,0,1,120,7,10,21,6
"14086",7,0,0,36,37,19,11,1,6
"14087",2,0,0,3,37,7,11,1,6
"14088",6,1,0,1,1930,14,11,1,6
"14089",31,0,0,120,359,7,11,1,6
"14090",2,0,0,1,2093,7,11,1,6
"14091",17,0,0,1,37,19,11,1,6
"14092",4,0,0,1,37,19,11,2,6
"14093",4,0,0,1,37,7,11,2,6
"14094",95,0,0,5,405,6,11,3,6
"14095",12,0,0,1,2456,9,11,3,6
"14096",14,1,0,1,37,18,11,3,6
"14097",9,0.905161734342739,0,110,2457,7,11,3,6
"14098",7,0,0,5,601,7,11,6,6
"14099",11,0,0,53,37,18,11,6,6
"14100",28,0,0,1,37,18,11,6,6
"14101",5,0,0,1,37,7,11,6,6
"14102",3,0,0,1,37,7,11,6,6
"14103",3,0,0,110,37,7,11,6,6
"14104",135,1,0,3,2140,6,11,34,34
"14105",6,0,0,1,1951,18,11,34,6
"14106",13,0,0,1,37,18,11,34,6
"14107",10,2,0,1,37,3,11,36,6
"14108",16,0,0,1,423,18,11,11,6
"14109",140,31,0,110,233,3,11,12,6
"14110",7,0,0,1,37,3,11,12,6
"14111",7,3,0,1,2458,22,11,12,6
"14112",14,0,0,1,2459,62,11,29,6
"14113",13,0,0,5,2460,19,11,13,6
"14114",7,0,0,1,37,7,11,15,6
"14115",11,0,0,1,135,18,11,15,6
"14116",6,5,0,3,2140,3,11,15,6
"14117",3,0,0,1,37,7,11,15,6
"14118",66,0,0,53,37,18,11,15,6
"14119",39,2,0,1,135,18,11,15,6
"14120",10,0,0,1,2461,18,11,16,4
"14121",15,2,0,1,226,62,11,17,6
"14122",22,4,0,3,37,3,11,50,6
"14123",4,0,0,1,37,7,11,18,6
"14124",4,0,0,1,37,7,11,18,6
"14125",23,8,1,1,37,3,11,18,6
"14126",2,0,0,1,37,62,11,20,6
"14127",20,0,0,7,37,18,11,21,6
"14128",2,1,0,3,2333,27,12,39,6
"14129",8,1,0,1,37,18,12,43,6
"14130",5,0,0,1,37,7,12,43,6
"14131",19,1,0,1,282,7,12,1,10
"14132",13,0,0,1,94,7,12,1,6
"14133",25,0,0,53,2395,7,12,1,6
"14134",40,0,0,1,37,7,12,1,6
"14135",7,0,0,10,405,3,12,1,6
"14136",35,1,0,10,37,7,12,2,6
"14137",4,0,0,1,37,7,12,22,6
"14138",9,0,0,1,2123,7,12,22,6
"14139",2,0,0,1,37,62,12,3,6
"14140",11,0,0,1,6,62,12,3,202
"14141",3,0,0,1,135,62,12,3,6
"14142",2,0,0,1,37,7,12,3,6
"14143",17,1,0,3,1037,3,12,3,6
"14144",27,0,0,1,37,18,12,3,6
"14145",26,0,0,53,2462,18,12,6,6
"14146",9,0,0,5,122,8,12,6,6
"14147",9,0,0,1,37,7,12,6,6
"14148",3,1,0,1,37,22,12,6,6
"14149",21,1,0,5,37,18,12,6,6
"14150",10,0,0,1,1930,8,12,6,6
"14151",7,0,0,44,37,7,12,6,6
"14152",2,0,0,110,37,15,12,6,6
"14153",8,0,0,1,37,7,12,34,6
"14154",3,0,0,113,37,18,12,34,6
"14155",9,0,0,1,37,7,12,34,6
"14156",2,0,0,1,595,7,12,8,6
"14157",3,1,0,1,37,7,12,8,6
"14158",10,0,0,1,37,7,12,10,6
"14159",7,0,0,4,37,7,12,10,6
"14160",5,0,0,5,37,62,12,11,6
"14161",24,0,0,95,2463,18,12,11,203
"14162",14,0,0,1,37,62,12,11,6
"14163",32,0,0,1,37,18,12,11,6
"14164",15,0,0,5,2292,18,12,11,6
"14165",9,0.905161734342739,0.0187628865979381,119,457,3,12,12,204
"14166",8,3,0,3,2464,22,12,12,6
"14167",55,0.905161734342739,0.0187628865979381,4,2465,3,12,12,205
"14168",3,0.905161734342739,0.0187628865979381,1,233,3,12,12,6
"14169",36,0,0,1,2466,62,12,29,6
"14170",5,0,0,1,2467,6,12,13,6
"14171",40,0,0,1,37,7,12,14,6
"14172",11,0,0,1,117,18,12,15,6
"14173",31,0,0,1,37,18,12,15,6
"14174",8,0,0,3,2468,7,12,15,6
"14175",7,0,0,20,37,18,12,15,6
"14176",38,3,0,5,37,18,12,16,6
"14177",2,0,0,1,37,18,12,16,6
"14178",14,0.905161734342739,0,1,37,18,12,16,6
"14179",36,0.905161734342739,0,1,37,62,12,17,6
"14180",10,0,0,1,2469,7,12,30,6
"14181",3,0,0,1,37,7,12,30,6
"14182",5,0,0,1,37,7,12,30,6
"14183",11,5,0,1,37,18,12,18,6
"14184",2,0,0,1,37,7,12,31,6
"14185",11,0,0,1,2290,26,12,47,162
"14186",23,3,0,1,1810,19,12,19,6
"14187",16,0,0,1,37,19,12,19,6
"14188",30,1,0,110,37,19,12,19,6
"14189",4,4,0,12,37,34,12,20,6
"14190",2,0,0,1,37,7,12,20,6
"14191",10,0,0,1,117,62,12,20,6
"14192",8,0,0,1,37,18,12,21,6
"14193",12,0,0,1,138,18,12,21,6
"14194",23,0.905161734342739,0,1,37,18,12,21,6
"14195",18,0,0,1,2470,19,1,1,6
"14196",13,0,0,1,1550,7,1,1,6
"14197",11,0,0,1,37,7,1,1,6
"14198",7,0,0,4,1595,3,1,1,6
"14199",37,7,0,3,1452,3,1,1,6
"14200",8,1,0,4,263,19,1,2,6
"14201",36,1,0,10,37,7,1,2,6
"14202",11,4,0,1,144,3,1,22,6
"14203",7,0,0,5,71,7,1,3,26
"14204",29,3,0,1,37,3,1,6,6
"14205",3,0,0,1,37,18,1,34,6
"14206",6,0,0,1,1101,7,1,36,6
"14207",13,0.905161734342739,0,1,37,7,1,36,6
"14208",6,0,0,3,37,7,1,8,6
"14209",2,0,0,1,37,7,1,8,6
"14210",93,0,0,5,2471,18,1,8,189
"14211",13,0,0,1,37,7,1,10,6
"14212",10,0,0,1,37,7,1,10,6
"14213",6,1,0,1,37,3,1,10,6
"14214",5,1,0,1,381,20,1,10,206
"14215",3,0,0,1,37,7,1,11,6
"14216",22,1,0,1,37,7,1,11,6
"14217",6,0,0,112,37,18,1,11,6
"14218",28,0,0,5,37,7,1,40,6
"14219",14,3,0,4,2472,22,1,12,7
"14220",24,0.905161734342739,0.0187628865979381,1,37,7,1,24,6
"14221",2,1,0,3,2473,22,1,13,207
"14222",2,0,0,1,1954,7,1,15,6
"14223",2,0,0,1,37,18,1,15,6
"14224",2,0,0,4,564,18,1,15,6
"14225",3,1,0,1,37,7,1,15,6
"14226",6,0,0,1,37,7,1,15,6
"14227",19,0,0,3,37,18,1,16,6
"14228",22,0.905161734342739,0.0187628865979381,1,37,18,1,16,6
"14229",4,0,0,1,37,7,1,55,6
"14230",14,0,0,1,37,18,1,51,6
"14231",54,0,0,1,37,18,1,51,6
"14232",5,0,0,1,37,26,1,38,6
"14233",2,0,0,1,37,7,1,18,6
"14234",7,0,0,1,37,62,1,19,6
"14235",15,0,0,1,37,62,1,19,6
"14236",4,0,0,110,37,62,1,20,6
"14237",2,0,0,1,1416,65,1,20,6
"14238",50,0,0,53,37,7,1,21,6
"14239",24,0,0,1,2474,18,1,52,6
"14240",17,0,0,110,37,18,2,43,6
"14241",14,0,0,1,1721,19,2,1,6
"14242",27,0,0,1,2475,19,2,1,208
"14243",8,0,0,110,37,7,2,1,6
"14244",18,0,0,1,120,19,2,1,6
